"Cocunut","Mortgage_YN","AGE_AT_ORIGINATION","AGE","YEARS_WITH_BANK","MARTIAL_STATUS","EDUCATION","EMPLOYMENT","GENDER","CUST_INCOME","CURRENT_ADDRESS_DATE","CURRENT_JOB_DATE","CURRENT_WITH_BANK_DATE","CURRENT_BALANCE_EUR","YEARS_WITH_CURRENT_JOB"
723,"Y",34,35,11,"S","PHD","STE","F",1141.207923,1982-05-18,2007-05-01,2006-01-26,60472.01146,16.2190280629706
726,"Y",50,52,12,"M","BCR","PVE","M",2328.584615,1993-09-09,2011-04-21,2005-05-25,21632.38208,12.2464065708419
729,"Y",51,52,15,"M","BCR","PVE","F",465.6902308,2009-06-19,2008-08-01,2001-09-14,50235.49654,14.9650924024641
730,"Y",34,35,10,"M","BCR","PVE","F",1032.061538,2009-10-12,2011-02-03,2007-03-12,19822.08069,12.4572210814511
731,"Y",36,37,6,"M","HGH","SFE","F",358.9769231,2015-09-01,2013-01-16,2011-02-25,50872.90731,10.5051334702259
732,"Y",36,37,10,"M","HGH","PVE","F",478.2474615,2001-11-13,2006-09-04,2006-09-14,27546.04346,16.8733744010951
733,"Y",59,60,1,"M","PHD","STE","F",1211.844077,2003-04-01,1991-09-23,2016-02-09,28095.23231,31.8220396988364
737,"Y",34,35,6,"S","BCR","PVE","F",1183.684615,2015-09-01,2010-11-01,2010-11-11,36590.67231,12.7145790554415
738,"Y",27,29,5,"S","MAS","STE","M",846.1538462,2013-05-01,2013-10-01,2011-07-15,31456.76854,9.79876796714579
739,"Y",34,36,9,"M","BCR","PVE","F",398.5703846,2009-06-08,2011-06-01,2007-07-30,43372.34146,12.1341546885695
741,"Y",36,37,1,"M","BCR","PVE","M",2890.715385,2013-10-04,2008-04-01,2016-02-04,101504.2655,15.2991101984942
742,"Y",55,56,10,"S","BCR","STE","F",447.8649231,1997-01-01,2010-02-01,2006-09-09,16046.69169,13.4620123203285
750,"Y",36,37,9,"S","BCR","PVE","M",1163.180615,1989-11-29,2007-12-03,2007-12-12,23369.25054,15.62765229295
751,"Y",31,33,2,"M","BCR","PVE","F",308.9153846,2015-04-01,2014-07-14,2015-01-06,19516.02315,9.01574264202601
758,"Y",28,30,2,"S","HGH","STE","M",489.3615385,2013-02-15,2013-12-05,2015-04-21,36531.77238,9.6208076659822
762,"Y",37,38,7,"M","BCR","PVE","M",858.6666154,1991-01-01,2009-01-02,2010-04-21,37418.19777,14.5434633812457
763,"Y",29,31,3,"M","BCR","PVE","M",428.4012308,2009-01-01,2010-09-21,2014-03-21,13630.07323,12.8268309377139
765,"Y",52,54,13,"M","BCR","SFE","M",13234.37692,2015-01-01,2005-03-01,2003-10-29,70066.985,18.3846680355921
767,"Y",61,62,5,"M","BCR","PVE","F",835.936,1979-05-19,2014-12-01,2011-10-18,23331.08923,8.63244353182752
768,"Y",35,37,11,"M","HGH","PVE","F",857.5095385,2011-11-01,2007-05-03,2006-05-19,41560.619,16.2135523613963
771,"Y",30,31,4,"M","BCR","PVE","F",477.3846154,2016-04-22,2014-01-13,2012-11-08,26338.15577,9.51403148528405
773,"Y",53,54,13,"M","HGH","PVE","M",1643.076923,1996-09-06,2002-09-30,2003-07-10,22873.06869,20.8021902806297
776,"Y",40,41,1,"M","BCR","PVE","M",446.4384615,2015-02-12,2010-06-29,2016-03-22,17866.49554,13.056810403833
780,"Y",41,42,13,"M","BCR","PVE","M",3657.7,2012-06-10,2003-01-08,2003-09-22,64622.48562,20.5284052019165
781,"Y",34,35,9,"M","BCR","PVE","M",846.1538462,2007-03-01,2015-04-16,2008-03-25,20260.00692,8.26009582477755
782,"Y",37,39,13,"M","HGH","SFE","M",195.0384615,2004-01-01,2009-06-09,2004-01-06,32782.98638,14.1108829568789
784,"Y",28,29,4,"S","MAS","PVE","M",1172.997692,1994-01-01,2013-03-09,2013-03-11,49254.38808,10.362765229295
793,"Y",25,26,13,"S","BCR","PVE","F",923.0769231,2000-06-01,2015-09-01,2004-03-25,47645.15338,7.88227241615332
797,"Y",31,32,8,"M","BCR","PVE","F",926.1538462,2013-05-01,2010-10-01,2008-07-09,59059.30538,12.7994524298426
799,"Y",35,36,1,"M","HGH","STE","M",631.4769231,1985-03-23,2001-12-20,2016-03-18,53394.32715,21.5797399041752
806,"Y",48,49,10,"M","BCR","PVE","M",674.0687692,2007-07-27,2012-08-01,2007-06-14,7569.707077,10.9650924024641
810,"Y",52,53,5,"M","BCR","SFE","M",914.3384615,2015-08-01,2002-02-01,2012-01-19,68330.88392,21.4620123203285
817,"Y",54,55,11,"M","BCR","STE","F",512.2129231,2005-12-01,2002-09-25,2005-09-12,25577.95254,20.8158795345654
820,"Y",36,37,11,"M","BCR","STE","M",961.8,1982-01-01,2013-05-07,2006-01-27,47985.72477,10.2012320328542
823,"Y",28,29,6,"S","HGH","STE","M",722.7153846,1998-12-01,2008-02-01,2010-09-16,31002.88815,15.4633812457221
826,"Y",38,39,12,"S","BCR","PVE","M",1141.084615,1995-10-01,2014-02-01,2004-10-01,18633.48215,9.46201232032854
834,"Y",28,29,1,"M","HGH","STE","F",251.5076923,2014-10-01,2008-03-10,2016-01-13,20282.28031,15.3593429158111
840,"Y",38,39,12,"M","BCR","PVE","F",398.2396154,2008-01-14,2005-04-18,2005-04-20,16463.46246,18.2532511978097
844,"Y",49,50,11,"M","BCR","PVE","F",865.2230769,2014-09-01,2006-06-01,2005-09-24,27628.49569,17.1334702258727
847,"Y",30,31,7,"S","HGH","PVE","M",621.7615385,1986-03-15,2010-05-24,2010-05-26,23725.46346,13.1553730321697
848,"Y",39,40,15,"M","BCR","PVE","M",839.9756154,2012-01-01,2010-11-01,2001-12-22,36658.99877,12.7145790554415
850,"Y",38,39,12,"M","BCR","PVE","M",1889.792308,2007-01-01,2004-07-08,2004-07-14,45629.49354,19.0308008213552
851,"Y",33,34,3,"M","BCR","PVE","F",730.2461538,2013-01-01,2014-08-01,2013-12-04,31934.03077,8.96646132785763
853,"Y",42,43,14,"M","BCR","SFE","F",230.7692308,1998-09-01,2014-10-23,2003-03-12,21676.08569,8.73921971252567
858,"Y",51,52,4,"W","SEC","RET","F",1259.376308,1982-06-15,9999-10-01,2013-05-17,26371.39062,15.8110882956879
861,"Y",39,40,10,"S","BCR","STE","F",724.0615385,1977-05-20,2014-01-13,2006-08-28,25277.44677,9.51403148528405
862,"Y",48,49,11,"M","BCR","SFE","M",269.2307692,2007-01-01,2006-11-11,2006-01-26,37559.97615,16.6872005475702
868,"Y",29,29,1,"S","HGH","PVE","M",1428,2007-06-05,2015-09-01,2016-01-22,103858.4408,7.88227241615332
869,"Y",38,39,11,"S","HGH","STE","F",1040.334462,1989-11-01,2005-12-12,2005-12-23,57972.45762,17.6016427104723
870,"Y",40,41,9,"M","HGH","PVE","M",511.5384615,2015-04-01,2015-05-17,2008-04-02,37773.67169,8.17522245037645
871,"Y",31,32,1,"S","HGH","OTH","M",461.5769231,1998-01-01,9999-10-01,2016-05-18,37764.98408,15.8110882956879
873,"Y",40,41,13,"M","BCR","PVE","M",455.0955385,2010-01-01,2004-09-06,2004-03-29,18069.277,18.8665297741273
874,"Y",54,55,10,"M","PHD","STE","F",1235.227538,1996-06-01,1996-01-01,2006-07-15,55170.03892,27.5482546201232
877,"Y",34,35,1,"M","BCR","OTH","F",882.7535385,9999-10-01,9999-10-01,2016-03-22,44813.64008,15.8110882956879
879,"Y",31,32,8,"S","BCR","PVE","M",1110.256385,2016-08-26,2011-06-21,2009-01-06,61462.27185,12.0793976728268
885,"Y",36,37,9,"M","PRS","SFE","F",339.8725385,1980-12-18,2013-07-03,2007-12-03,29731.411,10.0451745379877
887,"Y",35,36,8,"M","BCR","PVE","F",511.3677692,1981-06-24,2008-08-13,2008-08-13,18507.50638,14.9322381930185
892,"Y",35,36,11,"M","BCR","PVE","F",1159.284462,2009-10-01,2015-12-21,2006-05-31,63118.53546,7.57837097878166
897,"Y",55,56,12,"D","HGH","PVE","M",1943.076923,1961-10-19,2001-05-01,2005-04-15,26549.64392,22.217659137577
902,"Y",53,53,14,"M","BCR","STE","M",1429.534077,2002-01-01,1991-11-18,2003-06-28,17942.56231,31.668720054757
906,"Y",50,51,2,"W","HGH","PVE","F",346.1846154,2008-07-01,2007-05-01,2014-12-27,23618.21777,16.2190280629706
908,"Y",43,44,14,"D","BCR","PVE","F",4484.253846,1983-04-01,2008-06-16,2003-05-20,65911.80223,15.0910335386721
911,"Y",38,39,6,"M","BCR","PVE","M",1284.669231,2011-05-01,2011-03-01,2011-04-08,42358.434,12.3860369609856
912,"Y",37,38,14,"M","BCR","PVE","F",1137.846154,2004-10-01,2004-04-01,2002-10-22,45269.85108,19.2991101984942
913,"Y",35,36,6,"M","BCR","PVE","M",7799.323077,2013-07-04,2016-04-11,2011-02-03,159387.9233,7.27173169062286
916,"Y",38,39,12,"S","BCR","PVE","M",1415.653846,2011-02-02,2009-04-01,2004-12-13,58628.92054,14.299794661191
920,"Y",59,60,11,"D","HGH","RET","F",2791.030769,1957-08-18,9999-10-01,2005-12-05,28998.91923,15.8110882956879
921,"Y",39,40,12,"M","BCR","OTH","M",6689.790462,2001-06-01,9999-10-01,2005-06-03,79581.6,15.8110882956879
922,"Y",34,35,2,"M","HGH","PVE","M",394.3230769,1982-04-05,2010-06-01,2014-11-29,18717.89546,13.1334702258727
923,"Y",35,36,8,"M","BCR","PVE","M",2666.194231,1981-02-24,2013-03-15,2009-01-28,45432.10277,10.3463381245722
944,"Y",26,27,2,"S","HGH","SFE","M",1791.115385,2009-09-01,2016-01-01,2014-11-18,70809.11177,7.5482546201232
945,"Y",35,36,10,"D","BCR","PVE","F",842.3773077,1981-10-28,2009-01-02,2006-10-04,20463.84,14.5434633812457
952,"Y",39,40,12,"M","HGH","STE","M",327,1977-11-10,2007-03-14,2004-08-06,30740.25938,16.3504449007529
953,"Y",27,28,5,"S","HGH","PVE","F",576.9230769,1996-01-01,2014-05-26,2011-11-07,20404.17277,9.14989733059548
954,"Y",31,32,4,"S","HGH","PVE","F",307.6923077,2016-02-01,2014-05-15,2013-01-11,22689.37731,9.18001368925394
956,"Y",51,52,2,"M","HGH","STE","M",658.9713077,2000-09-01,1991-07-16,2014-10-13,30026.69662,32.0109514031485
964,"Y",50,50,10,"M","HGH","PVE","M",501.6766923,2005-11-01,2014-02-11,2006-07-11,23579.74385,9.43463381245722
966,"Y",37,37,8,"M","BCR","PVE","M",914.7153846,1980-03-14,2013-04-01,2008-11-04,36272.57323,10.299794661191
970,"Y",58,59,14,"M","PHD","PVE","M",17135.16154,1993-10-05,2013-12-01,2003-05-08,37923.07692,9.63175906913073
985,"Y",52,52,11,"M","BCR","STE","M",886.1573846,2004-11-01,2001-01-01,2005-10-29,40738.2,22.5462012320329
986,"Y",43,44,13,"M","HGH","PVE","M",725.1,2004-05-01,2007-03-01,2004-03-17,42633,16.3860369609856
988,"Y",36,36,13,"S","BCR","STE","F",702.4791538,1989-05-01,2009-06-01,2003-07-26,34898.00954,14.1327857631759
989,"Y",25,26,1,"S","HGH","PVE","M",769.2307692,2014-02-28,2016-02-01,2016-05-30,33159,7.46338124572211
991,"Y",45,46,5,"D","BCR","SFE","M",1328.269231,1984-01-01,2009-08-01,2011-09-06,49380.69546,13.9657768651608
994,"Y",42,43,13,"M","BCR","PVE","M",1112.303385,2008-04-01,2005-12-01,2003-07-18,70486.56,17.6317590691307
997,"Y",44,45,13,"M","BCR","PVE","F",237.4053846,2010-06-01,1995-01-01,2003-12-09,14211,28.5475701574264
999,"Y",33,33,3,"S","HGH","STE","M",321.3230769,2011-10-01,2010-01-15,2014-05-29,52107,13.5085557837098
1005,"Y",36,37,0,"M","BCR","PVE","M",934.2826923,1988-06-25,2011-01-05,2016-09-21,51538.56,12.5366187542779
1006,"Y",41,42,13,"M","HGH","PVE","M",509.0335385,1975-05-28,2004-08-01,2003-10-28,38038.11,18.9650924024641
1014,"Y",38,38,11,"M","BCR","SFE","F",246.9697692,2013-06-12,2001-06-11,2005-09-07,26527.2,22.1054072553046
1018,"Y",36,36,0,"M","BCR","PVE","M",577.3279231,2013-01-01,2013-06-01,2016-10-05,36474.9,10.1327857631759
1019,"Y",51,52,14,"D","BCR","STE","M",1990.011231,2012-07-01,1987-10-01,2003-06-17,58188.91954,35.8001368925394
1020,"Y",45,46,11,"M","BCR","STE","F",448.1903846,2001-10-20,2005-11-01,2006-06-12,23685,17.7138945927447
1021,"Y",51,52,13,"M","HGH","PVE","F",866.3292308,1987-01-01,2004-06-07,2004-06-21,21373.344,19.1156741957563
1022,"Y",51,52,15,"M","BCR","STE","M",1112.653846,2001-10-01,2011-06-18,2002-02-25,27948.3,12.0876112251882
1029,"N",NA,50,16,"M","BCR","PVE","M",24954.29169,2001-07-28,2001-07-16,2001-07-01,0,22.009582477755
1030,"N",NA,67,16,"S","BCR","RET","F",601.9014615,2004-05-01,9999-10-01,2001-03-01,0,15.8110882956879
1033,"N",NA,54,13,"M","HGH","PVE","F",1047.913615,1981-09-22,2001-08-16,2003-09-12,763.8452308,21.9247091033539
1037,"N",NA,59,16,"W","HGH","PVE","F",1298.176846,1972-01-01,2001-07-01,2001-03-01,167.5733846,22.0506502395619
1042,"N",NA,57,15,"M","HGH","PVE","F",1037.254769,1983-07-31,2001-10-17,2001-10-23,715.9248462,21.7549623545517
1044,"N",NA,66,15,"M","HGH","RET","F",422.8551538,1968-09-01,9999-10-01,2001-10-23,356.1623077,15.8110882956879
1047,"N",NA,58,15,"D","BCR","PVE","F",593.0126154,1961-10-01,2001-12-13,2001-12-20,0,21.5989048596851
1049,"N",NA,41,15,"M","BCR","PVE","F",1174.461615,2007-01-01,2002-03-18,2002-03-22,0,21.3388090349076
1051,"N",NA,55,15,"M","BCR","PVE","M",1159.717308,2003-08-31,9999-10-01,2002-06-06,0,15.8110882956879
1052,"N",NA,78,15,"S","SEC","RET","M",1230.769231,2008-01-01,9999-10-01,2002-06-26,0,15.8110882956879
1054,"N",NA,48,15,"S","HGH","PVE","M",480.1686923,1996-01-01,2002-07-01,2002-07-03,0,21.0513347022587
1057,"N",NA,46,14,"M","BCR","PVE","M",1462.926923,1989-07-15,2002-10-21,2002-10-21,0,20.7446954140999
1061,"N",NA,55,13,"S","HGH","PVE","F",486.8613846,1974-01-01,2002-12-01,2003-08-26,202.7687692,20.6324435318275
1067,"N",NA,40,14,"D","BCR","PVE","F",1590.999231,1997-07-01,2003-05-15,2003-05-20,0,20.1806981519507
1068,"N",NA,44,14,"S","BCR","PVE","F",2144.073846,1992-01-01,2014-12-01,2003-04-19,0,8.63244353182752
1071,"N",NA,55,13,"M","BCR","PVE","F",2098.161,1977-09-01,2003-08-01,2003-08-04,0,19.9671457905544
1073,"N",NA,59,15,"D","BCR","PVE","F",764.2231538,2001-03-03,2001-11-15,2001-11-16,0,21.6755646817248
1081,"N",NA,52,14,"D","BCR","PVE","F",507.6115385,2005-06-05,2002-12-01,2002-12-13,0,20.6324435318275
1088,"N",NA,60,14,"M","HGH","PVE","F",1174.458692,1996-05-23,2002-12-01,2002-12-12,627.8293077,20.6324435318275
1093,"N",NA,50,14,"D","HGH","STE","F",640.8303846,2002-12-12,2002-12-16,2002-12-19,0,20.5913757700205
1098,"N",NA,39,13,"M","BCR","PVE","F",1104.325308,2010-03-22,2003-08-01,2003-07-31,0,19.9671457905544
1107,"N",NA,57,14,"D","HGH","PVE","F",626.3546923,2005-05-30,2002-11-18,2002-11-27,342.7773077,20.6680355920602
1113,"N",NA,50,13,"D","BCR","PVE","F",605.301,2004-03-01,2003-07-08,2003-07-07,117.6706154,20.0328542094456
1114,"N",NA,56,13,"M","HGH","PVE","F",982.9646154,2004-08-01,2003-08-01,2003-07-31,0,19.9671457905544
1116,"N",NA,46,14,"M","HGH","PVE","M",265.5211538,2003-03-11,2003-06-16,2003-06-16,142.0286923,20.0930869267625
1120,"N",NA,40,13,"M","HGH","PVE","F",681.2511538,2004-02-14,2003-12-02,2003-12-22,0,19.6303901437372
1122,"N",NA,39,12,"M","HGH","PVE","F",524.141,2014-12-01,2005-04-11,2005-04-12,0,18.2724161533196
1124,"N",NA,44,15,"S","BCR","PVE","M",431.1923077,1973-11-02,2013-04-01,2001-10-24,378.2749231,10.299794661191
1126,"N",NA,83,15,"S","SEC","RET","F",183.2008462,2008-09-16,9999-10-01,2001-10-08,0,15.8110882956879
1132,"N",NA,68,15,"D","HGH","RET","F",259.5504615,2001-01-04,9999-10-01,2002-06-18,0,15.8110882956879
1139,"N",NA,34,14,"M","HGH","PVE","M",217.4076923,1989-10-19,2002-10-15,2002-10-28,62.82215385,20.7611225188227
1141,"N",NA,51,14,"D","HGH","PVE","F",222.7769231,2013-04-01,2002-10-21,2002-10-29,206.2716154,20.7446954140999
1146,"N",NA,58,14,"M","HGH","RET","F",182.183,1990-01-01,9999-10-01,2002-10-30,70.90546154,15.8110882956879
1147,"N",NA,54,14,"S","BCR","PVE","F",230.1461538,1978-11-29,2015-12-24,2003-05-16,239.1553077,7.57015742642026
1152,"N",NA,43,14,"M","BCR","PVE","M",4994.307692,2011-07-01,2014-05-19,2002-11-20,2281.043385,9.16906228610541
1157,"N",NA,41,14,"M","HGH","PVE","F",305.3743077,2006-01-01,2013-03-01,2002-12-26,203.9757692,10.3846680355921
1158,"N",NA,55,14,"M","HGH","PVE","F",209.0769231,1986-01-01,2002-12-02,2002-12-26,208.9456154,20.6297056810404
1160,"N",NA,51,14,"M","HGH","PVE","M",323.0769231,2001-12-08,2000-02-15,2003-01-10,6.641461538,23.4250513347023
1161,"N",NA,50,14,"M","BCR","PVE","M",5028.793769,2003-07-01,2001-12-01,2003-01-10,455.9582308,21.6317590691307
1162,"N",NA,52,14,"S","HGH","PVE","F",774.1461538,1980-01-01,2012-11-27,2003-01-30,795.2750769,10.6420260095825
1164,"N",NA,62,14,"W","BCR","STE","F",378.7680769,1970-01-01,1991-09-01,2003-02-04,0,31.8822724161533
1168,"N",NA,37,14,"M","BCR","PVE","F",1169.114769,2014-01-01,2005-06-06,2003-03-04,1616.047308,18.1190965092402
1177,"N",NA,48,14,"M","BCR","PVE","M",502.7907692,1997-04-01,2000-10-01,2003-03-27,0,22.798083504449
1180,"N",NA,58,14,"M","BCR","PVE","F",293.9923077,1991-01-01,2003-03-01,2003-04-03,0,20.3860369609856
1184,"N",NA,50,14,"D","BCR","PVE","F",272.1076923,2007-01-01,2002-05-01,2003-04-14,0,21.2183436002738
1185,"N",NA,45,14,"M","BCR","PVE","M",7738.115385,2013-12-01,2006-10-01,2002-10-09,0,16.7994524298426
1188,"N",NA,55,14,"S","SEC","PVE","F",1846.625308,9999-10-01,2007-08-01,2002-07-10,0,15.9671457905544
1189,"N",NA,62,14,"M","HGH","PVE","M",1831.407692,1969-05-05,1980-06-01,2003-05-17,104.1366923,43.1321013004791
1190,"N",NA,37,14,"S","BCR","PVE","F",700.5153846,2005-01-01,2014-02-01,2003-05-19,298.0034615,9.46201232032854
1191,"N",NA,68,14,"M","BCR","RET","F",162.0242308,2000-01-01,9999-10-01,2003-05-16,0,15.8110882956879
1196,"N",NA,43,14,"S","SEC","PVE","F",513.2692308,1976-01-01,2003-06-02,2003-06-26,43.97453846,20.1314168377823
1197,"N",NA,47,14,"M","PRS","SFE","M",376.9230769,2012-01-01,2015-07-02,2003-06-26,1.546076923,8.04928131416838
1199,"N",NA,38,14,"M","BCR","PVE","F",351.935,2000-01-01,2005-06-27,2003-07-04,0,18.0616016427105
1201,"N",NA,40,13,"M","HGH","PVE","F",1167.376923,2015-06-01,2004-12-01,2003-07-10,0,18.6310746064339
1204,"N",NA,41,13,"M","BCR","STE","M",479.4366154,2013-01-01,2010-06-01,2003-07-12,57.60138462,13.1334702258727
1206,"N",NA,50,13,"M","HGH","STE","F",0,1967-09-27,2010-03-01,2003-07-23,0,13.3853524982888
1207,"N",NA,53,13,"S","BCR","STE","F",470.4405385,2002-03-01,2010-03-23,2003-07-24,0,13.3251197809719
1209,"N",NA,44,15,"M","BCR","PVE","M",384.6153846,1997-06-01,1997-06-09,2001-09-24,230.7506923,26.1108829568789
1210,"N",NA,63,13,"M","BCR","RET","F",438.0790769,1994-10-25,9999-10-01,2003-09-02,19.74115385,15.8110882956879
1212,"N",NA,65,13,"W","HGH","RET","F",207.3327692,1998-03-01,9999-10-01,2003-09-13,0,15.8110882956879
1216,"N",NA,42,14,"D","HGH","STE","M",527.9785385,2012-07-01,2003-08-01,2002-11-29,528.1080769,19.9671457905544
1224,"N",NA,66,13,"M","BCR","RET","F",234.0886923,2005-01-01,9999-10-01,2003-10-07,0,15.8110882956879
1229,"N",NA,62,13,"S","BCR","PVE","F",575.9846154,2003-09-02,2009-10-08,2003-10-27,0,13.7796030116359
1234,"N",NA,63,13,"M","HGH","RET","M",243.5927692,1990-01-01,9999-10-01,2003-11-03,0,15.8110882956879
1236,"N",NA,45,14,"D","HGH","PVE","M",647.1153846,2012-05-17,2014-12-01,2003-04-10,33.87823077,8.63244353182752
1240,"N",NA,41,13,"M","BCR","SFE","F",365.3846154,2015-11-13,2013-11-12,2003-11-25,16.73438462,9.68377823408624
1241,"N",NA,43,13,"M","HGH","PVE","F",226.3615385,2011-08-30,1999-11-01,2003-11-25,322.7321538,23.7152635181383
1242,"N",NA,65,14,"M","BCR","RET","F",458.4768462,1997-01-01,9999-10-01,2003-03-21,0,15.8110882956879
1243,"N",NA,64,13,"M","BCR","RET","M",234.7426154,1986-03-01,9999-10-01,2003-12-04,233.5545385,15.8110882956879
1254,"N",NA,64,15,"M","BCR","OTH","M",811.1883846,1988-06-01,9999-10-01,2002-05-23,75.31907692,15.8110882956879
1259,"N",NA,39,14,"M","BCR","PVE","F",366.3975385,2006-06-19,2014-07-07,2002-10-01,31.50592308,9.03490759753593
1264,"N",NA,55,14,"D","HGH","PVE","F",1215.292308,1998-01-01,2003-01-01,2003-01-20,94.00623077,20.5475701574264
1265,"N",NA,58,14,"M","BCR","RET","F",222.654,2005-03-10,9999-10-01,2002-10-30,0,15.8110882956879
1267,"N",NA,69,13,"M","HGH","RET","M",371.4726154,1986-03-01,9999-10-01,2003-10-03,0,15.8110882956879
1268,"N",NA,55,14,"M","HGH","PVE","M",318.8769231,2001-10-15,2002-03-01,2002-11-07,170.4486154,21.3853524982888
1272,"N",NA,52,14,"M","HGH","STE","F",286.9230769,1988-01-10,2010-09-29,2003-04-19,76.43607692,12.8049281314168
1275,"N",NA,59,14,"M","HGH","STE","M",593.0903846,1958-03-04,2013-11-15,2003-06-12,40.90276923,9.67556468172485
1280,"N",NA,48,14,"S","BCR","STE","F",988.0263077,1980-12-01,1997-05-03,2003-06-25,0,26.2121834360027
1281,"N",NA,39,14,"S","HGH","PVE","M",952.5796154,2008-01-01,2015-01-12,2003-07-03,64.96661538,8.51745379876797
1283,"N",NA,50,13,"M","HGH","PVE","F",999.5538462,1993-12-01,2001-05-20,2003-07-09,111.6063846,22.1656399726215
1285,"N",NA,59,14,"D","BCR","PVE","F",2344.376923,1996-07-01,2002-09-30,2003-01-22,537.6123846,20.8021902806297
1287,"N",NA,44,13,"S","BCR","OTH","F",1975.592308,2000-01-01,9999-10-01,2003-07-09,221.2257692,15.8110882956879
1289,"N",NA,53,15,"M","BCR","PVE","M",1418.915385,2014-02-25,2001-07-09,2001-12-15,151.7417692,22.0287474332649
1290,"N",NA,50,13,"M","HGH","PVE","M",1891.061538,2008-09-01,2001-06-28,2003-07-10,0,22.0588637919233
1293,"N",NA,42,13,"M","MAS","PVE","F",1562.346154,2014-07-14,2003-04-20,2003-07-10,0,20.249144421629
1294,"N",NA,57,13,"M","HGH","PVE","M",1888.946154,1997-04-01,2001-03-29,2003-07-10,162.2814615,22.3080082135524
1296,"N",NA,44,15,"M","BCR","PVE","F",1274.607692,1999-09-10,2001-11-04,2002-03-25,85.20423077,21.7056810403833
1298,"N",NA,51,13,"D","BCR","PVE","F",2024.346154,2009-02-01,2001-09-12,2003-07-12,676.493,21.8507871321013
1303,"N",NA,64,15,"M","BCR","STE","M",572.2596923,1993-01-01,1992-05-09,2002-05-10,104.9379231,31.1950718685832
1306,"N",NA,44,13,"M","PRS","PVE","M",709.9632308,1980-03-01,1980-03-01,2003-08-15,11.57892308,43.3839835728953
1308,"N",NA,36,14,"M","HGH","PVE","M",423.5615385,2007-09-16,2003-08-01,2002-08-20,404.7170769,19.9671457905544
1310,"N",NA,42,13,"M","HGH","PVE","M",247.9230769,1986-01-01,2003-02-01,2003-09-04,0,20.4626967830253
1313,"N",NA,67,13,"M","HGH","RET","M",395.3846154,1999-08-01,9999-10-01,2003-09-29,178.4637692,15.8110882956879
1314,"N",NA,44,13,"M","BCR","STE","F",323.3008462,2004-07-25,2001-09-01,2003-09-29,194.9903846,21.8809034907598
1315,"N",NA,63,15,"S","HGH","STE","F",351.4846154,1990-06-20,1979-10-18,2001-11-15,107.0221538,43.7535934291581
1318,"N",NA,65,13,"M","BCR","STE","M",357.4903077,1965-05-01,2014-10-22,2003-10-22,0,8.7419575633128
1319,"N",NA,65,13,"M","HGH","RET","F",271.7487692,1973-01-01,9999-10-01,2003-10-27,379.9779231,15.8110882956879
1320,"N",NA,53,13,"M","HGH","PVE","F",230.7692308,1993-11-01,2012-02-01,2003-10-29,228.6802308,11.4633812457221
1324,"N",NA,73,13,"M","BCR","RET","M",236.5764615,1998-09-01,9999-10-01,2003-11-14,79.01538462,15.8110882956879
1328,"N",NA,40,13,"M","BCR","PVE","M",221.8296923,1977-04-28,2002-04-01,2003-11-18,0,21.3004791238877
1335,"N",NA,75,14,"M","BCR","RET","M",456.8924615,2003-01-01,9999-10-01,2002-08-01,0,15.8110882956879
1339,"N",NA,67,14,"M","HGH","RET","M",210.9544615,2001-04-05,9999-10-01,2002-10-30,210.8803077,15.8110882956879
1340,"N",NA,58,14,"M","HGH","STE","F",234.3307692,2007-01-24,2001-09-03,2002-11-08,221.4224615,21.8754277891855
1343,"N",NA,51,14,"M","HGH","PVE","M",221.5609231,1971-01-01,1992-02-01,2002-12-10,221.4528462,31.4633812457221
1344,"N",NA,46,14,"M","HGH","PVE","M",412.9801538,1971-03-12,2006-02-01,2002-12-10,0,17.4620123203285
